game_key,bot_a,bot_b,game_index,swapped,winner,winner_raw,num_moves,time
Random__VS__Heuristic__GAME__21,Random,Heuristic,21,True,Heuristic,1,9,1.4866695404052734
Random__VS__Heuristic__GAME__22,Random,Heuristic,22,False,Heuristic,-1,10,2.838543176651001
Random__VS__Heuristic__GAME__23,Random,Heuristic,23,True,Heuristic,1,7,0.9603993892669678
Random__VS__Heuristic__GAME__24,Random,Heuristic,24,False,Heuristic,-1,6,0.701340913772583
Random__VS__Heuristic__GAME__25,Random,Heuristic,25,True,Heuristic,1,7,0.8663029670715332
Random__VS__Heuristic__GAME__26,Random,Heuristic,26,False,Heuristic,-1,8,1.1948580741882324
Random__VS__Heuristic__GAME__27,Random,Heuristic,27,True,Heuristic,1,11,2.2873380184173584
Random__VS__Heuristic__GAME__28,Random,Heuristic,28,False,Heuristic,-1,6,0.6679983139038086
Random__VS__Heuristic__GAME__29,Random,Heuristic,29,True,Heuristic,1,9,2.0835952758789062
Random__VS__Heuristic__GAME__30,Random,Heuristic,30,False,Heuristic,-1,10,2.2169055938720703
Random__VS__Heuristic__GAME__31,Random,Heuristic,31,True,Heuristic,1,9,1.7836532592773438
Random__VS__Heuristic__GAME__32,Random,Heuristic,32,False,Heuristic,-1,8,1.346996784210205
Random__VS__Heuristic__GAME__33,Random,Heuristic,33,True,Heuristic,1,9,1.6195323467254639
Random__VS__Heuristic__GAME__34,Random,Heuristic,34,False,Heuristic,-1,8,1.317779779434204
Random__VS__Heuristic__GAME__35,Random,Heuristic,35,True,Heuristic,1,7,1.20499587059021
Random__VS__Heuristic__GAME__36,Random,Heuristic,36,False,Heuristic,-1,8,1.5675418376922607
Random__VS__Heuristic__GAME__37,Random,Heuristic,37,True,Heuristic,1,7,0.7798945903778076
Random__VS__Heuristic__GAME__38,Random,Heuristic,38,False,Heuristic,-1,8,1.4458372592926025
Random__VS__Heuristic__GAME__39,Random,Heuristic,39,True,Heuristic,1,5,0.4285085201263428
Random__VS__Heuristic__GAME__40,Random,Heuristic,40,False,Heuristic,-1,7,1.2132034301757812
Random__VS__Heuristic__GAME__41,Random,Heuristic,41,True,Heuristic,1,11,2.2392592430114746
Random__VS__Heuristic__GAME__42,Random,Heuristic,42,False,Heuristic,-1,10,2.0831873416900635
Random__VS__Heuristic__GAME__43,Random,Heuristic,43,True,Heuristic,1,5,0.45528626441955566
Random__VS__Heuristic__GAME__44,Random,Heuristic,44,False,Heuristic,-1,10,3.383239984512329
Random__VS__Heuristic__GAME__45,Random,Heuristic,45,True,Heuristic,1,11,2.889047861099243
Random__VS__Heuristic__GAME__46,Random,Heuristic,46,False,Heuristic,-1,8,1.3317995071411133
Random__VS__Heuristic__GAME__47,Random,Heuristic,47,True,Heuristic,1,9,1.6864168643951416
Random__VS__Heuristic__GAME__48,Random,Heuristic,48,False,Heuristic,-1,10,2.802652359008789
Random__VS__Heuristic__GAME__49,Random,Heuristic,49,True,Heuristic,1,9,1.5663840770721436
Random__VS__Heuristic__GAME__50,Random,Heuristic,50,False,Heuristic,-1,8,1.085371494293213
Random__VS__Heuristic__GAME__51,Random,Heuristic,51,True,Heuristic,1,9,1.351318359375
Random__VS__Heuristic__GAME__52,Random,Heuristic,52,False,Heuristic,-1,20,3.9481070041656494
Random__VS__Heuristic__GAME__53,Random,Heuristic,53,True,Heuristic,1,7,0.8850996494293213
Random__VS__Heuristic__GAME__54,Random,Heuristic,54,False,Heuristic,-1,8,1.5088512897491455
Random__VS__Heuristic__GAME__55,Random,Heuristic,55,True,Heuristic,1,7,1.1357719898223877
Random__VS__Heuristic__GAME__56,Random,Heuristic,56,False,Heuristic,-1,8,1.206296682357788
Random__VS__Heuristic__GAME__57,Random,Heuristic,57,True,Heuristic,1,9,1.8360004425048828
Random__VS__Heuristic__GAME__58,Random,Heuristic,58,False,Heuristic,-1,12,3.365464448928833
Random__VS__Heuristic__GAME__59,Random,Heuristic,59,True,Heuristic,1,9,1.7138054370880127
Random__VS__Heuristic__GAME__60,Random,Heuristic,60,False,Heuristic,-1,10,1.329369068145752
Random__VS__Heuristic__GAME__61,Random,Heuristic,61,True,Heuristic,1,13,3.338596820831299
Random__VS__Heuristic__GAME__62,Random,Heuristic,62,False,Heuristic,-1,8,1.6345069408416748
Random__VS__Heuristic__GAME__63,Random,Heuristic,63,True,Heuristic,1,7,0.9990458488464355
Random__VS__Heuristic__GAME__64,Random,Heuristic,64,False,Heuristic,-1,8,1.3571436405181885
Random__VS__Heuristic__GAME__65,Random,Heuristic,65,True,Heuristic,1,7,1.0634164810180664
Random__VS__Heuristic__GAME__66,Random,Heuristic,66,False,Heuristic,-1,12,3.3147847652435303
Random__VS__Heuristic__GAME__67,Random,Heuristic,67,True,Heuristic,1,7,0.941319465637207
Random__VS__Heuristic__GAME__68,Random,Heuristic,68,False,Heuristic,-1,8,1.3019802570343018
Random__VS__Heuristic__GAME__69,Random,Heuristic,69,True,Heuristic,1,9,1.5783231258392334
Random__VS__Heuristic__GAME__70,Random,Heuristic,70,False,Heuristic,-1,10,1.7919998168945312
Random__VS__Heuristic__GAME__71,Random,Heuristic,71,True,Heuristic,1,7,0.9472875595092773
Random__VS__Heuristic__GAME__72,Random,Heuristic,72,False,Heuristic,-1,12,4.053130865097046
Random__VS__Heuristic__GAME__73,Random,Heuristic,73,True,Heuristic,1,9,1.9041824340820312
Random__VS__Heuristic__GAME__74,Random,Heuristic,74,False,Heuristic,-1,4,0.21038484573364258
Random__VS__Heuristic__GAME__75,Random,Heuristic,75,True,Heuristic,1,11,2.9036777019500732
Random__VS__Heuristic__GAME__76,Random,Heuristic,76,False,Heuristic,-1,8,1.4610002040863037
Random__VS__Heuristic__GAME__77,Random,Heuristic,77,True,Heuristic,1,17,5.89335823059082
Random__VS__Heuristic__GAME__78,Random,Heuristic,78,False,Heuristic,-1,8,1.3895790576934814
Random__VS__Heuristic__GAME__79,Random,Heuristic,79,True,Heuristic,1,7,1.1237986087799072
Random__VS__Heuristic__GAME__80,Random,Heuristic,80,False,Heuristic,-1,6,0.6524665355682373
Random__VS__Heuristic__GAME__81,Random,Heuristic,81,True,Heuristic,1,5,0.5450000762939453
Random__VS__Heuristic__GAME__82,Random,Heuristic,82,False,Heuristic,-1,10,1.7809998989105225
Random__VS__Heuristic__GAME__83,Random,Heuristic,83,True,Heuristic,1,9,2.0602219104766846
Random__VS__Heuristic__GAME__84,Random,Heuristic,84,False,Heuristic,-1,10,2.1640093326568604
Random__VS__Heuristic__GAME__85,Random,Heuristic,85,True,Heuristic,1,7,1.0405664443969727
Random__VS__Heuristic__GAME__86,Random,Heuristic,86,False,Heuristic,-1,8,1.0896704196929932
Random__VS__Heuristic__GAME__87,Random,Heuristic,87,True,Heuristic,1,13,3.3299458026885986
Random__VS__Heuristic__GAME__88,Random,Heuristic,88,False,Heuristic,-1,6,0.632307767868042
Random__VS__Heuristic__GAME__89,Random,Heuristic,89,True,Heuristic,1,7,1.0136058330535889
Random__VS__Heuristic__GAME__90,Random,Heuristic,90,False,Heuristic,-1,6,0.5899999141693115
Random__VS__Heuristic__GAME__91,Random,Heuristic,91,True,Heuristic,1,7,1.028696060180664
Random__VS__Heuristic__GAME__92,Random,Heuristic,92,False,Heuristic,-1,8,1.107804536819458
Random__VS__Heuristic__GAME__93,Random,Heuristic,93,True,Heuristic,1,7,1.2883329391479492
Random__VS__Heuristic__GAME__94,Random,Heuristic,94,False,Heuristic,-1,16,4.738586902618408
Random__VS__Heuristic__GAME__95,Random,Heuristic,95,True,Heuristic,1,9,2.1229164600372314
Random__VS__Heuristic__GAME__96,Random,Heuristic,96,False,Heuristic,-1,6,0.670499324798584
Random__VS__Heuristic__GAME__97,Random,Heuristic,97,True,Heuristic,1,9,1.621337652206421
Random__VS__Heuristic__GAME__98,Random,Heuristic,98,False,Heuristic,-1,8,1.4537692070007324
Random__VS__Heuristic__GAME__99,Random,Heuristic,99,True,Heuristic,1,7,1.0599815845489502
Random__VS__Heuristic__GAME__100,Random,Heuristic,100,False,Heuristic,-1,8,2.093479633331299
Random__VS__Heuristic__GAME__101,Random,Heuristic,101,True,Heuristic,1,5,0.49927544593811035
Random__VS__Heuristic__GAME__102,Random,Heuristic,102,False,Heuristic,-1,6,0.6856138706207275
Random__VS__Heuristic__GAME__103,Random,Heuristic,103,True,Heuristic,1,7,0.7343616485595703
Random__VS__Heuristic__GAME__104,Random,Heuristic,104,False,Heuristic,-1,8,1.3164691925048828
Random__VS__Heuristic__GAME__105,Random,Heuristic,105,True,Heuristic,1,9,1.4152476787567139
Random__VS__Heuristic__GAME__106,Random,Heuristic,106,False,Heuristic,-1,8,1.0230586528778076
Random__VS__Heuristic__GAME__107,Random,Heuristic,107,True,Heuristic,1,9,1.7818365097045898
Random__VS__Heuristic__GAME__108,Random,Heuristic,108,False,Heuristic,-1,8,2.0503902435302734
Random__VS__Heuristic__GAME__109,Random,Heuristic,109,True,Heuristic,1,9,1.933877944946289
Random__VS__Heuristic__GAME__110,Random,Heuristic,110,False,Heuristic,-1,8,1.1992645263671875
Random__VS__Heuristic__GAME__111,Random,Heuristic,111,True,Heuristic,1,7,1.0759913921356201
Random__VS__Heuristic__GAME__112,Random,Heuristic,112,False,Heuristic,-1,10,2.387784004211426
Random__VS__Heuristic__GAME__113,Random,Heuristic,113,True,Heuristic,1,11,2.886500358581543
Random__VS__Heuristic__GAME__114,Random,Heuristic,114,False,Heuristic,-1,8,1.1593050956726074
Random__VS__Heuristic__GAME__115,Random,Heuristic,115,True,Heuristic,1,5,0.4778566360473633
Random__VS__Heuristic__GAME__116,Random,Heuristic,116,False,Heuristic,-1,12,2.4461207389831543
Random__VS__Heuristic__GAME__117,Random,Heuristic,117,True,Heuristic,1,7,1.0201992988586426
Random__VS__Heuristic__GAME__118,Random,Heuristic,118,False,Heuristic,-1,10,2.2160592079162598
Random__VS__Heuristic__GAME__119,Random,Heuristic,119,True,Heuristic,1,5,0.49382615089416504
Random__VS__Heuristic__GAME__120,Random,Heuristic,120,False,Heuristic,-1,10,1.9018628597259521
Random__VS__Heuristic__GAME__121,Random,Heuristic,121,True,Heuristic,1,7,1.000213861465454
Random__VS__Heuristic__GAME__122,Random,Heuristic,122,False,Heuristic,-1,8,0.9895000457763672
Random__VS__Heuristic__GAME__123,Random,Heuristic,123,True,Heuristic,1,11,1.4340565204620361
Random__VS__Heuristic__GAME__124,Random,Heuristic,124,False,Heuristic,-1,6,0.5504732131958008
Random__VS__Heuristic__GAME__125,Random,Heuristic,125,True,Heuristic,1,9,1.2140765190124512
Random__VS__Heuristic__GAME__126,Random,Heuristic,126,False,Heuristic,-1,10,1.772085189819336
Random__VS__Heuristic__GAME__127,Random,Heuristic,127,True,Heuristic,1,5,0.4333374500274658
Random__VS__Heuristic__GAME__128,Random,Heuristic,128,False,Heuristic,-1,8,1.2732892036437988
Random__VS__Heuristic__GAME__129,Random,Heuristic,129,True,Heuristic,1,13,3.336278200149536
Random__VS__Heuristic__GAME__130,Random,Heuristic,130,False,Heuristic,-1,6,0.6115031242370605
Random__VS__Heuristic__GAME__131,Random,Heuristic,131,True,Heuristic,1,9,1.5266945362091064
Random__VS__Heuristic__GAME__132,Random,Heuristic,132,False,Heuristic,-1,8,0.9053285121917725
Random__VS__Heuristic__GAME__133,Random,Heuristic,133,True,Heuristic,1,15,5.364434480667114
Random__VS__Heuristic__GAME__134,Random,Heuristic,134,False,Heuristic,-1,6,0.6236987113952637
Random__VS__Heuristic__GAME__135,Random,Heuristic,135,True,Heuristic,1,7,1.0523953437805176
Random__VS__Heuristic__GAME__136,Random,Heuristic,136,False,Heuristic,-1,10,2.0228700637817383
Random__VS__Heuristic__GAME__137,Random,Heuristic,137,True,Heuristic,1,9,1.8359990119934082
Random__VS__Heuristic__GAME__138,Random,Heuristic,138,False,Heuristic,-1,10,1.5772686004638672
Random__VS__Heuristic__GAME__139,Random,Heuristic,139,True,Heuristic,1,7,1.0932581424713135
Random__VS__Heuristic__GAME__140,Random,Heuristic,140,False,Heuristic,-1,10,2.0088181495666504
Random__VS__Heuristic__GAME__141,Random,Heuristic,141,True,Heuristic,1,5,0.47427892684936523
Random__VS__Heuristic__GAME__142,Random,Heuristic,142,False,Heuristic,-1,12,2.954634189605713
Random__VS__Heuristic__GAME__143,Random,Heuristic,143,True,Heuristic,1,9,1.7643425464630127
Random__VS__Heuristic__GAME__144,Random,Heuristic,144,False,Heuristic,-1,6,0.6140584945678711
Random__VS__Heuristic__GAME__145,Random,Heuristic,145,True,Heuristic,1,7,0.8250000476837158
Random__VS__Heuristic__GAME__146,Random,Heuristic,146,False,Heuristic,-1,10,1.8750786781311035
Random__VS__Heuristic__GAME__147,Random,Heuristic,147,True,Heuristic,1,9,1.7689366340637207
Random__VS__Heuristic__GAME__148,Random,Heuristic,148,False,Random,1,9,1.1602675914764404
Random__VS__Heuristic__GAME__149,Random,Heuristic,149,True,Heuristic,1,13,2.9849772453308105
Random__VS__Heuristic__GAME__150,Random,Heuristic,150,False,Heuristic,-1,6,0.6783909797668457
Random__VS__Heuristic__GAME__151,Random,Heuristic,151,True,Heuristic,1,7,0.969231128692627
Random__VS__Heuristic__GAME__152,Random,Heuristic,152,False,Heuristic,-1,12,2.445500612258911
Random__VS__Heuristic__GAME__153,Random,Heuristic,153,True,Heuristic,1,7,0.847872257232666
Random__VS__Heuristic__GAME__154,Random,Heuristic,154,False,Heuristic,-1,10,2.469566583633423
Random__VS__Heuristic__GAME__155,Random,Heuristic,155,True,Heuristic,1,11,3.1234099864959717
Random__VS__Heuristic__GAME__156,Random,Heuristic,156,False,Heuristic,-1,6,0.746253490447998
Random__VS__Heuristic__GAME__157,Random,Heuristic,157,True,Heuristic,1,7,1.0707976818084717
Random__VS__Heuristic__GAME__158,Random,Heuristic,158,False,Heuristic,-1,8,1.0668537616729736
Random__VS__Heuristic__GAME__159,Random,Heuristic,159,True,Heuristic,1,9,1.4787266254425049
Random__VS__Heuristic__GAME__160,Random,Heuristic,160,False,Heuristic,-1,8,1.145002841949463
Random__VS__Heuristic__GAME__161,Random,Heuristic,161,True,Heuristic,1,5,0.4250001907348633
Random__VS__Heuristic__GAME__162,Random,Heuristic,162,False,Heuristic,-1,6,0.6638855934143066
Random__VS__Heuristic__GAME__163,Random,Heuristic,163,True,Heuristic,1,9,1.8726801872253418
Random__VS__Heuristic__GAME__164,Random,Heuristic,164,False,Heuristic,-1,6,0.47435998916625977
Random__VS__Heuristic__GAME__165,Random,Heuristic,165,True,Heuristic,1,9,1.8545403480529785
Random__VS__Heuristic__GAME__166,Random,Heuristic,166,False,Heuristic,-1,8,1.4478867053985596
Random__VS__Heuristic__GAME__167,Random,Heuristic,167,True,Heuristic,1,5,0.47399473190307617
Random__VS__Heuristic__GAME__168,Random,Heuristic,168,False,Heuristic,-1,10,2.0763096809387207
Random__VS__Heuristic__GAME__169,Random,Heuristic,169,True,Heuristic,1,5,0.4459989070892334
Random__VS__Heuristic__GAME__170,Random,Heuristic,170,False,Heuristic,-1,14,3.9472973346710205
Random__VS__Heuristic__GAME__171,Random,Heuristic,171,True,Heuristic,1,5,0.44863390922546387
Random__VS__Heuristic__GAME__172,Random,Heuristic,172,False,Heuristic,-1,6,0.4883444309234619
Random__VS__Heuristic__GAME__173,Random,Heuristic,173,True,Heuristic,1,7,1.0389151573181152
Random__VS__Heuristic__GAME__174,Random,Heuristic,174,False,Heuristic,-1,6,0.6900849342346191
Random__VS__Heuristic__GAME__175,Random,Heuristic,175,True,Heuristic,1,7,1.1814804077148438
Random__VS__Heuristic__GAME__176,Random,Heuristic,176,False,Heuristic,-1,10,1.7257347106933594
Random__VS__Heuristic__GAME__177,Random,Heuristic,177,True,Heuristic,1,7,1.5413823127746582
Random__VS__Heuristic__GAME__178,Random,Heuristic,178,False,Heuristic,-1,6,0.6770889759063721
Random__VS__Heuristic__GAME__179,Random,Heuristic,179,True,Heuristic,1,7,1.1732451915740967
Random__VS__Heuristic__GAME__180,Random,Heuristic,180,False,Heuristic,-1,6,0.707878589630127
Random__VS__Heuristic__GAME__181,Random,Heuristic,181,True,Heuristic,1,7,0.9688680171966553
Random__VS__Heuristic__GAME__182,Random,Heuristic,182,False,Heuristic,-1,10,1.9729552268981934
Random__VS__Heuristic__GAME__183,Random,Heuristic,183,True,Heuristic,1,9,1.8002049922943115
Random__VS__Heuristic__GAME__184,Random,Heuristic,184,False,Heuristic,-1,12,4.417398929595947
Random__VS__Heuristic__GAME__185,Random,Heuristic,185,True,Heuristic,1,9,2.0043294429779053
Random__VS__Heuristic__GAME__186,Random,Heuristic,186,False,Heuristic,-1,8,1.494361162185669
Random__VS__Heuristic__GAME__187,Random,Heuristic,187,True,Heuristic,1,7,1.0309476852416992
Random__VS__Heuristic__GAME__188,Random,Heuristic,188,False,Heuristic,-1,8,1.2885191440582275
Random__VS__Heuristic__GAME__189,Random,Heuristic,189,True,Heuristic,1,5,0.436814546585083
Random__VS__Heuristic__GAME__190,Random,Heuristic,190,False,Heuristic,-1,16,4.6478142738342285
Random__VS__Heuristic__GAME__191,Random,Heuristic,191,True,Heuristic,1,9,1.3085174560546875
Random__VS__Heuristic__GAME__192,Random,Heuristic,192,False,Heuristic,-1,4,0.305999755859375
Random__VS__Heuristic__GAME__193,Random,Heuristic,193,True,Heuristic,1,6,1.0344314575195312
Random__VS__Heuristic__GAME__194,Random,Heuristic,194,False,Heuristic,-1,6,0.7210009098052979
Random__VS__Heuristic__GAME__195,Random,Heuristic,195,True,Heuristic,1,11,2.0472328662872314
Random__VS__Heuristic__GAME__196,Random,Heuristic,196,False,Heuristic,-1,8,1.1337509155273438
Random__VS__Heuristic__GAME__197,Random,Heuristic,197,True,Heuristic,1,9,1.4954230785369873
Random__VS__Heuristic__GAME__198,Random,Heuristic,198,False,Heuristic,-1,10,1.3439936637878418
Random__VS__Heuristic__GAME__199,Random,Heuristic,199,True,Heuristic,1,7,1.0753254890441895
Random__VS__Heuristic__GAME__200,Random,Heuristic,200,False,Heuristic,-1,12,3.040980339050293
Random__VS__Heuristic__GAME__201,Random,Heuristic,201,True,Heuristic,1,7,1.1334583759307861
Random__VS__Heuristic__GAME__202,Random,Heuristic,202,False,Heuristic,-1,12,2.906137466430664
Random__VS__Heuristic__GAME__203,Random,Heuristic,203,True,Heuristic,1,23,10.49863076210022
Random__VS__Heuristic__GAME__204,Random,Heuristic,204,False,Heuristic,-1,8,0.9439280033111572
Random__VS__Heuristic__GAME__205,Random,Heuristic,205,True,Heuristic,1,14,3.7877132892608643
Random__VS__Heuristic__GAME__206,Random,Heuristic,206,False,Heuristic,-1,8,1.2482666969299316
Random__VS__Heuristic__GAME__207,Random,Heuristic,207,True,Heuristic,1,9,1.3461122512817383
Random__VS__Heuristic__GAME__208,Random,Heuristic,208,False,Heuristic,-1,8,1.4096126556396484
Random__VS__Heuristic__GAME__209,Random,Heuristic,209,True,Heuristic,1,5,0.47150301933288574
Random__VS__Heuristic__GAME__210,Random,Heuristic,210,False,Heuristic,-1,10,2.5215232372283936
Random__VS__Heuristic__GAME__211,Random,Heuristic,211,True,Heuristic,1,5,0.5435998439788818
Random__VS__Heuristic__GAME__212,Random,Heuristic,212,False,Heuristic,-1,8,1.2391088008880615
Random__VS__Heuristic__GAME__213,Random,Heuristic,213,True,Heuristic,1,7,0.8974239826202393
Random__VS__Heuristic__GAME__214,Random,Heuristic,214,False,Heuristic,-1,8,1.3168015480041504
Random__VS__Heuristic__GAME__215,Random,Heuristic,215,True,Heuristic,1,9,1.943821668624878
Random__VS__Heuristic__GAME__216,Random,Heuristic,216,False,Heuristic,-1,8,1.328606128692627
Random__VS__Heuristic__GAME__217,Random,Heuristic,217,True,Heuristic,1,9,1.3376595973968506
Random__VS__Heuristic__GAME__218,Random,Heuristic,218,False,Heuristic,-1,6,0.6812698841094971
Random__VS__Heuristic__GAME__219,Random,Heuristic,219,True,Heuristic,1,5,0.4670841693878174
Random__VS__Heuristic__GAME__220,Random,Heuristic,220,False,Heuristic,-1,18,6.455143213272095
Random__VS__Heuristic__GAME__221,Random,Heuristic,221,True,Heuristic,1,8,1.4245994091033936
Random__VS__Heuristic__GAME__222,Random,Heuristic,222,False,Heuristic,-1,10,2.735049247741699
Random__VS__Heuristic__GAME__223,Random,Heuristic,223,True,Heuristic,1,15,2.995145082473755
Random__VS__Heuristic__GAME__224,Random,Heuristic,224,False,Heuristic,-1,10,2.254354238510132
Random__VS__Heuristic__GAME__225,Random,Heuristic,225,True,Heuristic,1,9,1.7907531261444092
Random__VS__Heuristic__GAME__226,Random,Heuristic,226,False,Heuristic,-1,10,2.2390964031219482
Random__VS__Heuristic__GAME__227,Random,Heuristic,227,True,Heuristic,1,15,4.792056560516357
Random__VS__Heuristic__GAME__228,Random,Heuristic,228,False,Heuristic,-1,6,0.5474991798400879
Random__VS__Heuristic__GAME__229,Random,Heuristic,229,True,Heuristic,1,7,0.9759998321533203
Random__VS__Heuristic__GAME__230,Random,Heuristic,230,False,Heuristic,-1,5,0.4780001640319824
Random__VS__Heuristic__GAME__231,Random,Heuristic,231,True,Heuristic,1,13,2.474813938140869
Random__VS__Heuristic__GAME__232,Random,Heuristic,232,False,Heuristic,-1,6,0.6563682556152344
Random__VS__Heuristic__GAME__233,Random,Heuristic,233,True,Heuristic,1,7,0.8796567916870117
Random__VS__Heuristic__GAME__234,Random,Heuristic,234,False,Heuristic,-1,8,1.0476181507110596
Random__VS__Heuristic__GAME__235,Random,Heuristic,235,True,Heuristic,1,9,1.4125421047210693
Random__VS__Heuristic__GAME__236,Random,Heuristic,236,False,Heuristic,-1,14,3.812371015548706
Random__VS__Heuristic__GAME__237,Random,Heuristic,237,True,Heuristic,1,17,5.101183176040649
Random__VS__Heuristic__GAME__238,Random,Heuristic,238,False,Heuristic,-1,6,0.5885050296783447
Random__VS__Heuristic__GAME__239,Random,Heuristic,239,True,Heuristic,1,5,0.45099902153015137
Random__VS__Heuristic__GAME__240,Random,Heuristic,240,False,Heuristic,-1,6,0.6937172412872314
Random__VS__Heuristic__GAME__241,Random,Heuristic,241,True,Heuristic,1,11,3.316910982131958
Random__VS__Heuristic__GAME__242,Random,Heuristic,242,False,Heuristic,-1,8,0.9454991817474365
Random__VS__Heuristic__GAME__243,Random,Heuristic,243,True,Heuristic,1,7,1.0254976749420166
Random__VS__Heuristic__GAME__244,Random,Heuristic,244,False,Heuristic,-1,8,1.7300903797149658
Random__VS__Heuristic__GAME__245,Random,Heuristic,245,True,Heuristic,1,9,2.0437049865722656
Random__VS__Heuristic__GAME__246,Random,Heuristic,246,False,Heuristic,-1,8,1.3741021156311035
Random__VS__Heuristic__GAME__247,Random,Heuristic,247,True,Heuristic,1,11,1.9525494575500488
Random__VS__Heuristic__GAME__248,Random,Heuristic,248,False,Heuristic,-1,6,0.6084995269775391
Random__VS__Heuristic__GAME__249,Random,Heuristic,249,True,Heuristic,1,5,0.4523587226867676
Random__VS__AlphaBeta-new-d3__GAME__0,Random,AlphaBeta-new-d3,0,False,AlphaBeta-new-d3,-1,8,3.6082239151000977
Random__VS__AlphaBeta-new-d3__GAME__1,Random,AlphaBeta-new-d3,1,True,AlphaBeta-new-d3,1,25,15.147465705871582
Random__VS__AlphaBeta-new-d3__GAME__2,Random,AlphaBeta-new-d3,2,False,AlphaBeta-new-d3,-1,10,5.395682096481323
Random__VS__AlphaBeta-new-d3__GAME__3,Random,AlphaBeta-new-d3,3,True,AlphaBeta-new-d3,1,7,2.971604108810425
Random__VS__AlphaBeta-new-d3__GAME__4,Random,AlphaBeta-new-d3,4,False,AlphaBeta-new-d3,-1,22,14.242507219314575
Random__VS__AlphaBeta-new-d3__GAME__5,Random,AlphaBeta-new-d3,5,True,AlphaBeta-new-d3,1,9,4.793208837509155
Random__VS__AlphaBeta-new-d3__GAME__6,Random,AlphaBeta-new-d3,6,False,AlphaBeta-new-d3,-1,6,2.412388563156128
Random__VS__AlphaBeta-new-d3__GAME__7,Random,AlphaBeta-new-d3,7,True,draw,0,50,32.87390398979187
Random__VS__AlphaBeta-new-d3__GAME__8,Random,AlphaBeta-new-d3,8,False,AlphaBeta-new-d3,-1,22,13.705981969833374
Random__VS__AlphaBeta-new-d3__GAME__9,Random,AlphaBeta-new-d3,9,True,AlphaBeta-new-d3,1,7,3.6480906009674072
Random__VS__AlphaBeta-new-d3__GAME__10,Random,AlphaBeta-new-d3,10,False,Random,1,18,11.924238204956055
Random__VS__AlphaBeta-new-d3__GAME__11,Random,AlphaBeta-new-d3,11,True,AlphaBeta-new-d3,1,9,4.658436298370361
Random__VS__AlphaBeta-new-d3__GAME__12,Random,AlphaBeta-new-d3,12,False,Random,1,11,5.089929819107056
Random__VS__AlphaBeta-new-d3__GAME__13,Random,AlphaBeta-new-d3,13,True,AlphaBeta-new-d3,1,9,4.007355451583862
Random__VS__AlphaBeta-new-d3__GAME__14,Random,AlphaBeta-new-d3,14,False,AlphaBeta-new-d3,-1,12,5.954238176345825
Random__VS__AlphaBeta-new-d3__GAME__15,Random,AlphaBeta-new-d3,15,True,AlphaBeta-new-d3,1,7,2.79089093208313
Random__VS__AlphaBeta-new-d3__GAME__16,Random,AlphaBeta-new-d3,16,False,AlphaBeta-new-d3,-1,8,2.9980177879333496
Random__VS__AlphaBeta-new-d3__GAME__17,Random,AlphaBeta-new-d3,17,True,AlphaBeta-new-d3,1,17,8.722469329833984
Random__VS__AlphaBeta-new-d3__GAME__18,Random,AlphaBeta-new-d3,18,False,AlphaBeta-new-d3,-1,12,5.378737211227417
