game_key,bot_a,bot_b,game_index,swapped,winner,winner_raw,num_moves,time
Random__VS__MCTS-old-100__GAME__146,Random,MCTS-old-100,146,False,MCTS-old-100,-1,6,2.813190460205078
Random__VS__MCTS-old-100__GAME__147,Random,MCTS-old-100,147,True,MCTS-old-100,1,9,5.266672134399414
Random__VS__MCTS-old-100__GAME__148,Random,MCTS-old-100,148,False,MCTS-old-100,-1,32,29.68461775779724
Random__VS__MCTS-old-100__GAME__149,Random,MCTS-old-100,149,True,MCTS-old-100,1,5,2.588160514831543
Random__VS__MCTS-old-100__GAME__150,Random,MCTS-old-100,150,False,Random,1,26,15.97268009185791
Random__VS__MCTS-old-100__GAME__151,Random,MCTS-old-100,151,True,MCTS-old-100,1,5,2.9200727939605713
Random__VS__MCTS-old-100__GAME__152,Random,MCTS-old-100,152,False,MCTS-old-100,-1,8,3.5814390182495117
Random__VS__MCTS-old-100__GAME__153,Random,MCTS-old-100,153,True,MCTS-old-100,1,9,4.638608455657959
Random__VS__MCTS-old-100__GAME__154,Random,MCTS-old-100,154,False,MCTS-old-100,-1,8,3.8016111850738525
Random__VS__MCTS-old-100__GAME__155,Random,MCTS-old-100,155,True,draw,0,50,36.28259634971619
Random__VS__MCTS-old-100__GAME__156,Random,MCTS-old-100,156,False,MCTS-old-100,-1,10,6.485348463058472
Random__VS__MCTS-old-100__GAME__157,Random,MCTS-old-100,157,True,Random,-1,7,4.563859939575195
Random__VS__MCTS-old-100__GAME__158,Random,MCTS-old-100,158,False,MCTS-old-100,-1,8,4.39430832862854
Random__VS__MCTS-old-100__GAME__159,Random,MCTS-old-100,159,True,MCTS-old-100,1,5,2.4273674488067627
Random__VS__MCTS-old-100__GAME__160,Random,MCTS-old-100,160,False,MCTS-old-100,-1,34,27.755104064941406
Random__VS__MCTS-old-100__GAME__161,Random,MCTS-old-100,161,True,MCTS-old-100,1,7,4.121595621109009
Random__VS__MCTS-old-100__GAME__162,Random,MCTS-old-100,162,False,MCTS-old-100,-1,18,13.25357437133789
Random__VS__MCTS-old-100__GAME__163,Random,MCTS-old-100,163,True,MCTS-old-100,1,7,3.8115603923797607
Random__VS__MCTS-old-100__GAME__164,Random,MCTS-old-100,164,False,MCTS-old-100,-1,10,5.244041204452515
Random__VS__MCTS-old-100__GAME__165,Random,MCTS-old-100,165,True,MCTS-old-100,1,11,6.921323776245117
Random__VS__MCTS-old-100__GAME__166,Random,MCTS-old-100,166,False,Random,1,18,10.753563404083252
Random__VS__MCTS-old-100__GAME__167,Random,MCTS-old-100,167,True,MCTS-old-100,1,11,6.8799662590026855
Random__VS__MCTS-old-100__GAME__168,Random,MCTS-old-100,168,False,MCTS-old-100,-1,16,10.428717613220215
Random__VS__MCTS-old-100__GAME__169,Random,MCTS-old-100,169,True,MCTS-old-100,1,7,3.832589864730835
Random__VS__MCTS-old-100__GAME__170,Random,MCTS-old-100,170,False,MCTS-old-100,-1,16,8.973856449127197
Random__VS__MCTS-old-100__GAME__171,Random,MCTS-old-100,171,True,MCTS-old-100,1,5,2.3364927768707275
Random__VS__MCTS-old-100__GAME__172,Random,MCTS-old-100,172,False,MCTS-old-100,-1,12,7.069761753082275
Random__VS__MCTS-old-100__GAME__173,Random,MCTS-old-100,173,True,MCTS-old-100,1,7,3.5627071857452393
Random__VS__MCTS-old-100__GAME__174,Random,MCTS-old-100,174,False,MCTS-old-100,-1,8,4.05474853515625
Random__VS__MCTS-old-100__GAME__175,Random,MCTS-old-100,175,True,MCTS-old-100,1,13,6.678445100784302
Random__VS__MCTS-old-100__GAME__176,Random,MCTS-old-100,176,False,MCTS-old-100,-1,36,27.782843351364136
Random__VS__MCTS-old-100__GAME__177,Random,MCTS-old-100,177,True,MCTS-old-100,1,5,2.5818281173706055
Random__VS__MCTS-old-100__GAME__178,Random,MCTS-old-100,178,False,MCTS-old-100,-1,12,7.196259498596191
Random__VS__MCTS-old-100__GAME__179,Random,MCTS-old-100,179,True,MCTS-old-100,1,11,7.778441429138184
Random__VS__MCTS-old-100__GAME__180,Random,MCTS-old-100,180,False,MCTS-old-100,-1,10,5.225904703140259
Random__VS__MCTS-old-100__GAME__181,Random,MCTS-old-100,181,True,MCTS-old-100,1,7,3.4576849937438965
Random__VS__MCTS-old-100__GAME__182,Random,MCTS-old-100,182,False,Random,1,12,7.411806583404541
Random__VS__MCTS-old-100__GAME__183,Random,MCTS-old-100,183,True,MCTS-old-100,1,9,5.998506546020508
Random__VS__MCTS-old-100__GAME__184,Random,MCTS-old-100,184,False,MCTS-old-100,-1,26,20.397196531295776
Random__VS__MCTS-old-100__GAME__185,Random,MCTS-old-100,185,True,MCTS-old-100,1,11,7.253169298171997
Random__VS__MCTS-old-100__GAME__186,Random,MCTS-old-100,186,False,MCTS-old-100,-1,12,6.758768796920776
Random__VS__MCTS-old-100__GAME__187,Random,MCTS-old-100,187,True,MCTS-old-100,1,5,2.5649912357330322
Random__VS__MCTS-old-100__GAME__188,Random,MCTS-old-100,188,False,draw,0,50,40.265785217285156
Random__VS__MCTS-old-100__GAME__189,Random,MCTS-old-100,189,True,MCTS-old-100,1,13,7.268964052200317
Random__VS__MCTS-old-100__GAME__190,Random,MCTS-old-100,190,False,MCTS-old-100,-1,22,14.722595930099487
Random__VS__MCTS-old-100__GAME__191,Random,MCTS-old-100,191,True,MCTS-old-100,1,35,22.853583097457886
Random__VS__MCTS-old-100__GAME__192,Random,MCTS-old-100,192,False,MCTS-old-100,-1,12,6.941936731338501
Random__VS__MCTS-old-100__GAME__193,Random,MCTS-old-100,193,True,MCTS-old-100,1,7,4.054067373275757
Random__VS__MCTS-old-100__GAME__194,Random,MCTS-old-100,194,False,MCTS-old-100,-1,6,2.5616328716278076
Random__VS__MCTS-old-100__GAME__195,Random,MCTS-old-100,195,True,MCTS-old-100,1,17,10.142562627792358
Random__VS__MCTS-old-100__GAME__196,Random,MCTS-old-100,196,False,MCTS-old-100,-1,6,2.4095046520233154
Random__VS__MCTS-old-100__GAME__197,Random,MCTS-old-100,197,True,MCTS-old-100,1,13,8.2874276638031
Random__VS__MCTS-old-100__GAME__198,Random,MCTS-old-100,198,False,Random,1,42,34.34085464477539
Random__VS__MCTS-old-100__GAME__199,Random,MCTS-old-100,199,True,MCTS-old-100,1,7,4.435395002365112
Random__VS__MCTS-new-100__GAME__0,Random,MCTS-new-100,0,False,draw,0,50,51.33262825012207
Random__VS__MCTS-new-100__GAME__1,Random,MCTS-new-100,1,True,MCTS-new-100,1,15,10.859647274017334
Random__VS__MCTS-new-100__GAME__2,Random,MCTS-new-100,2,False,Random,1,10,6.441827297210693
Random__VS__MCTS-new-100__GAME__3,Random,MCTS-new-100,3,True,MCTS-new-100,1,7,4.046295881271362
Random__VS__MCTS-new-100__GAME__4,Random,MCTS-new-100,4,False,MCTS-new-100,-1,22,20.68655753135681
Random__VS__MCTS-new-100__GAME__5,Random,MCTS-new-100,5,True,MCTS-new-100,1,9,6.201513290405273
Random__VS__MCTS-new-100__GAME__6,Random,MCTS-new-100,6,False,MCTS-new-100,-1,16,11.147894620895386
Random__VS__MCTS-new-100__GAME__7,Random,MCTS-new-100,7,True,MCTS-new-100,1,17,13.277569055557251
Random__VS__MCTS-new-100__GAME__8,Random,MCTS-new-100,8,False,Random,1,12,9.083723783493042
Random__VS__MCTS-new-100__GAME__9,Random,MCTS-new-100,9,True,MCTS-new-100,1,13,10.416213035583496
Random__VS__MCTS-new-100__GAME__10,Random,MCTS-new-100,10,False,MCTS-new-100,-1,6,2.70902943611145
Random__VS__MCTS-new-100__GAME__11,Random,MCTS-new-100,11,True,MCTS-new-100,1,7,4.903000831604004
Random__VS__MCTS-new-100__GAME__12,Random,MCTS-new-100,12,False,MCTS-new-100,-1,6,3.140552282333374
Random__VS__MCTS-new-100__GAME__13,Random,MCTS-new-100,13,True,MCTS-new-100,1,9,5.808828592300415
Random__VS__MCTS-new-100__GAME__14,Random,MCTS-new-100,14,False,MCTS-new-100,-1,42,42.09105443954468
Random__VS__MCTS-new-100__GAME__15,Random,MCTS-new-100,15,True,MCTS-new-100,1,19,15.151455402374268
Random__VS__MCTS-new-100__GAME__16,Random,MCTS-new-100,16,False,MCTS-new-100,-1,8,3.487213134765625
Random__VS__MCTS-new-100__GAME__17,Random,MCTS-new-100,17,True,MCTS-new-100,1,4,2.9354734420776367
Random__VS__MCTS-new-100__GAME__18,Random,MCTS-new-100,18,False,MCTS-new-100,-1,6,2.4163758754730225
Random__VS__MCTS-new-100__GAME__19,Random,MCTS-new-100,19,True,MCTS-new-100,1,31,36.536134243011475
Random__VS__MCTS-new-100__GAME__20,Random,MCTS-new-100,20,False,MCTS-new-100,-1,6,2.719221353530884
Random__VS__MCTS-new-100__GAME__21,Random,MCTS-new-100,21,True,MCTS-new-100,1,5,2.4278693199157715
Random__VS__MCTS-new-100__GAME__22,Random,MCTS-new-100,22,False,MCTS-new-100,-1,8,4.647454500198364
Random__VS__MCTS-new-100__GAME__23,Random,MCTS-new-100,23,True,draw,0,50,59.93927574157715
Random__VS__MCTS-new-100__GAME__24,Random,MCTS-new-100,24,False,MCTS-new-100,-1,6,2.786802291870117
Random__VS__MCTS-new-100__GAME__25,Random,MCTS-new-100,25,True,MCTS-new-100,1,7,3.8987467288970947
Random__VS__MCTS-new-100__GAME__26,Random,MCTS-new-100,26,False,MCTS-new-100,-1,6,3.1548969745635986
Random__VS__MCTS-new-100__GAME__27,Random,MCTS-new-100,27,True,MCTS-new-100,1,13,7.925749063491821
Random__VS__MCTS-new-100__GAME__28,Random,MCTS-new-100,28,False,MCTS-new-100,-1,18,14.474381923675537
Random__VS__MCTS-new-100__GAME__29,Random,MCTS-new-100,29,True,MCTS-new-100,1,9,4.422513008117676
Random__VS__MCTS-new-100__GAME__30,Random,MCTS-new-100,30,False,MCTS-new-100,-1,24,17.13543152809143
Random__VS__MCTS-new-100__GAME__31,Random,MCTS-new-100,31,True,MCTS-new-100,1,23,18.169389486312866
Random__VS__MCTS-new-100__GAME__32,Random,MCTS-new-100,32,False,Random,1,8,4.4042253494262695
Random__VS__MCTS-new-100__GAME__33,Random,MCTS-new-100,33,True,MCTS-new-100,1,23,16.119401216506958
Random__VS__MCTS-new-100__GAME__34,Random,MCTS-new-100,34,False,MCTS-new-100,-1,16,11.1075918674469
Random__VS__MCTS-new-100__GAME__35,Random,MCTS-new-100,35,True,MCTS-new-100,1,6,4.457655906677246
Random__VS__MCTS-new-100__GAME__36,Random,MCTS-new-100,36,False,MCTS-new-100,-1,14,8.62016773223877
Random__VS__MCTS-new-100__GAME__37,Random,MCTS-new-100,37,True,MCTS-new-100,1,9,6.589023113250732
Random__VS__MCTS-new-100__GAME__38,Random,MCTS-new-100,38,False,MCTS-new-100,-1,36,40.316837310791016
Random__VS__MCTS-new-100__GAME__39,Random,MCTS-new-100,39,True,MCTS-new-100,1,7,4.913958549499512
Random__VS__MCTS-new-100__GAME__40,Random,MCTS-new-100,40,False,MCTS-new-100,-1,12,6.731168746948242
Random__VS__MCTS-new-100__GAME__41,Random,MCTS-new-100,41,True,MCTS-new-100,1,29,26.94663166999817
Random__VS__MCTS-new-100__GAME__42,Random,MCTS-new-100,42,False,MCTS-new-100,-1,6,3.350857734680176
Random__VS__MCTS-new-100__GAME__43,Random,MCTS-new-100,43,True,MCTS-new-100,1,35,34.67823910713196
Random__VS__MCTS-new-100__GAME__44,Random,MCTS-new-100,44,False,MCTS-new-100,-1,12,7.14919376373291
Random__VS__MCTS-new-100__GAME__45,Random,MCTS-new-100,45,True,Random,-1,9,7.669151782989502
Random__VS__MCTS-new-100__GAME__46,Random,MCTS-new-100,46,False,MCTS-new-100,-1,24,18.735225439071655
Random__VS__MCTS-new-100__GAME__47,Random,MCTS-new-100,47,True,MCTS-new-100,1,11,7.955297231674194
Random__VS__MCTS-new-100__GAME__48,Random,MCTS-new-100,48,False,draw,0,50,65.07924890518188
Random__VS__MCTS-new-100__GAME__49,Random,MCTS-new-100,49,True,MCTS-new-100,1,5,3.0590624809265137
Random__VS__MCTS-new-100__GAME__50,Random,MCTS-new-100,50,False,MCTS-new-100,-1,14,7.88309645652771
Random__VS__MCTS-new-100__GAME__51,Random,MCTS-new-100,51,True,MCTS-new-100,1,15,11.068811893463135
Random__VS__MCTS-new-100__GAME__52,Random,MCTS-new-100,52,False,MCTS-new-100,-1,14,9.789011716842651
Random__VS__MCTS-new-100__GAME__53,Random,MCTS-new-100,53,True,MCTS-new-100,1,35,41.091084241867065
Random__VS__MCTS-new-100__GAME__54,Random,MCTS-new-100,54,False,MCTS-new-100,-1,24,19.636343479156494
Random__VS__MCTS-new-100__GAME__55,Random,MCTS-new-100,55,True,MCTS-new-100,1,13,8.642405271530151
Random__VS__MCTS-new-100__GAME__56,Random,MCTS-new-100,56,False,MCTS-new-100,-1,22,20.105626583099365
Random__VS__MCTS-new-100__GAME__57,Random,MCTS-new-100,57,True,MCTS-new-100,1,9,5.525404453277588
Random__VS__MCTS-new-100__GAME__58,Random,MCTS-new-100,58,False,MCTS-new-100,-1,4,1.592339038848877
Random__VS__MCTS-new-100__GAME__59,Random,MCTS-new-100,59,True,MCTS-new-100,1,9,4.794692754745483
Random__VS__MCTS-new-100__GAME__60,Random,MCTS-new-100,60,False,MCTS-new-100,-1,8,4.78235936164856
Random__VS__MCTS-new-100__GAME__61,Random,MCTS-new-100,61,True,MCTS-new-100,1,7,3.497572660446167
Random__VS__MCTS-new-100__GAME__62,Random,MCTS-new-100,62,False,MCTS-new-100,-1,10,5.7314934730529785
Random__VS__MCTS-new-100__GAME__63,Random,MCTS-new-100,63,True,MCTS-new-100,1,15,11.52346658706665
Random__VS__MCTS-new-100__GAME__64,Random,MCTS-new-100,64,False,MCTS-new-100,-1,20,15.356693029403687
Random__VS__MCTS-new-100__GAME__65,Random,MCTS-new-100,65,True,MCTS-new-100,1,7,4.227950572967529
Random__VS__MCTS-new-100__GAME__66,Random,MCTS-new-100,66,False,MCTS-new-100,-1,12,8.015881299972534
Random__VS__MCTS-new-100__GAME__67,Random,MCTS-new-100,67,True,MCTS-new-100,1,5,2.5773797035217285
Random__VS__MCTS-new-100__GAME__68,Random,MCTS-new-100,68,False,MCTS-new-100,-1,10,4.52538275718689
Random__VS__MCTS-new-100__GAME__69,Random,MCTS-new-100,69,True,MCTS-new-100,1,31,33.33879542350769
Random__VS__MCTS-new-100__GAME__70,Random,MCTS-new-100,70,False,MCTS-new-100,-1,10,5.662054538726807
Random__VS__MCTS-new-100__GAME__71,Random,MCTS-new-100,71,True,MCTS-new-100,1,5,2.5276122093200684
Random__VS__MCTS-new-100__GAME__72,Random,MCTS-new-100,72,False,MCTS-new-100,-1,10,6.001489639282227
Random__VS__MCTS-new-100__GAME__73,Random,MCTS-new-100,73,True,MCTS-new-100,1,5,3.163741111755371
Random__VS__MCTS-new-100__GAME__74,Random,MCTS-new-100,74,False,MCTS-new-100,-1,10,6.582182168960571
Random__VS__MCTS-new-100__GAME__75,Random,MCTS-new-100,75,True,MCTS-new-100,1,7,3.648411989212036
Random__VS__MCTS-new-100__GAME__76,Random,MCTS-new-100,76,False,MCTS-new-100,-1,14,9.104285717010498
Random__VS__MCTS-new-100__GAME__77,Random,MCTS-new-100,77,True,MCTS-new-100,1,9,7.8625006675720215
Random__VS__MCTS-new-100__GAME__78,Random,MCTS-new-100,78,False,MCTS-new-100,-1,36,36.72955560684204
Random__VS__MCTS-new-100__GAME__79,Random,MCTS-new-100,79,True,MCTS-new-100,1,7,3.550673007965088
Random__VS__MCTS-new-100__GAME__80,Random,MCTS-new-100,80,False,MCTS-new-100,-1,8,4.120783567428589
Random__VS__MCTS-new-100__GAME__81,Random,MCTS-new-100,81,True,MCTS-new-100,1,13,9.533219575881958
Random__VS__MCTS-new-100__GAME__82,Random,MCTS-new-100,82,False,MCTS-new-100,-1,18,14.02617859840393
Random__VS__MCTS-new-100__GAME__83,Random,MCTS-new-100,83,True,MCTS-new-100,1,17,14.346751928329468
Random__VS__MCTS-new-100__GAME__84,Random,MCTS-new-100,84,False,MCTS-new-100,-1,14,8.646764755249023
Random__VS__MCTS-new-100__GAME__85,Random,MCTS-new-100,85,True,MCTS-new-100,1,41,35.12593150138855
Random__VS__MCTS-new-100__GAME__86,Random,MCTS-new-100,86,False,MCTS-new-100,-1,31,27.642740488052368
Random__VS__MCTS-new-100__GAME__87,Random,MCTS-new-100,87,True,MCTS-new-100,1,7,4.687238931655884
Random__VS__MCTS-new-100__GAME__88,Random,MCTS-new-100,88,False,MCTS-new-100,-1,16,12.45299506187439
Random__VS__MCTS-new-100__GAME__89,Random,MCTS-new-100,89,True,MCTS-new-100,1,11,7.266014575958252
Random__VS__MCTS-new-100__GAME__90,Random,MCTS-new-100,90,False,MCTS-new-100,-1,10,5.488364219665527
Random__VS__MCTS-new-100__GAME__91,Random,MCTS-new-100,91,True,MCTS-new-100,1,9,5.91806173324585
Random__VS__MCTS-new-100__GAME__92,Random,MCTS-new-100,92,False,MCTS-new-100,-1,6,2.4604809284210205
Random__VS__MCTS-new-100__GAME__93,Random,MCTS-new-100,93,True,MCTS-new-100,1,14,11.970947742462158
Random__VS__MCTS-new-100__GAME__94,Random,MCTS-new-100,94,False,MCTS-new-100,-1,6,2.6710410118103027
Random__VS__MCTS-new-100__GAME__95,Random,MCTS-new-100,95,True,MCTS-new-100,1,11,7.44933295249939
Random__VS__MCTS-new-100__GAME__96,Random,MCTS-new-100,96,False,MCTS-new-100,-1,10,4.864770174026489
Random__VS__MCTS-new-100__GAME__97,Random,MCTS-new-100,97,True,MCTS-new-100,1,11,8.226329803466797
Random__VS__MCTS-new-100__GAME__98,Random,MCTS-new-100,98,False,MCTS-new-100,-1,26,18.618072509765625
Random__VS__MCTS-new-100__GAME__99,Random,MCTS-new-100,99,True,MCTS-new-100,1,11,8.236771821975708
Random__VS__MCTS-new-100__GAME__100,Random,MCTS-new-100,100,False,MCTS-new-100,-1,18,15.694944620132446
Random__VS__MCTS-new-100__GAME__101,Random,MCTS-new-100,101,True,MCTS-new-100,1,41,39.96295642852783
Random__VS__MCTS-new-100__GAME__102,Random,MCTS-new-100,102,False,draw,0,50,47.55534648895264
Random__VS__MCTS-new-100__GAME__103,Random,MCTS-new-100,103,True,MCTS-new-100,1,5,2.559880495071411
Random__VS__MCTS-new-100__GAME__104,Random,MCTS-new-100,104,False,MCTS-new-100,-1,6,2.2137837409973145
Random__VS__MCTS-new-100__GAME__105,Random,MCTS-new-100,105,True,Random,-1,5,4.355687141418457
Random__VS__MCTS-new-100__GAME__106,Random,MCTS-new-100,106,False,draw,0,50,63.26108145713806
Random__VS__MCTS-new-100__GAME__107,Random,MCTS-new-100,107,True,MCTS-new-100,1,13,9.744384527206421
Random__VS__MCTS-new-100__GAME__108,Random,MCTS-new-100,108,False,MCTS-new-100,-1,10,5.3511962890625
Random__VS__MCTS-new-100__GAME__109,Random,MCTS-new-100,109,True,MCTS-new-100,1,7,4.093676805496216
Random__VS__MCTS-new-100__GAME__110,Random,MCTS-new-100,110,False,MCTS-new-100,-1,38,36.035194873809814
Random__VS__MCTS-new-100__GAME__111,Random,MCTS-new-100,111,True,MCTS-new-100,1,7,4.4628987312316895
Random__VS__MCTS-new-100__GAME__112,Random,MCTS-new-100,112,False,MCTS-new-100,-1,14,9.631654977798462
Random__VS__MCTS-new-100__GAME__113,Random,MCTS-new-100,113,True,MCTS-new-100,1,7,5.004456043243408
Random__VS__MCTS-new-100__GAME__114,Random,MCTS-new-100,114,False,Random,1,8,4.676454305648804
Random__VS__MCTS-new-100__GAME__115,Random,MCTS-new-100,115,True,MCTS-new-100,1,5,2.508294105529785
Random__VS__MCTS-new-100__GAME__116,Random,MCTS-new-100,116,False,MCTS-new-100,-1,8,3.5491511821746826
Random__VS__MCTS-new-100__GAME__117,Random,MCTS-new-100,117,True,Random,-1,15,10.419715642929077
Random__VS__MCTS-new-100__GAME__118,Random,MCTS-new-100,118,False,draw,0,50,43.56784129142761
Random__VS__MCTS-new-100__GAME__119,Random,MCTS-new-100,119,True,MCTS-new-100,1,11,7.550116777420044
Random__VS__MCTS-new-100__GAME__120,Random,MCTS-new-100,120,False,MCTS-new-100,-1,12,7.205798625946045
Random__VS__MCTS-new-100__GAME__121,Random,MCTS-new-100,121,True,draw,0,50,44.89631223678589
Random__VS__MCTS-new-100__GAME__122,Random,MCTS-new-100,122,False,MCTS-new-100,-1,22,16.765766143798828
Random__VS__MCTS-new-100__GAME__123,Random,MCTS-new-100,123,True,Random,-1,11,8.628302335739136
Random__VS__MCTS-new-100__GAME__124,Random,MCTS-new-100,124,False,Random,1,28,32.51710820198059
Random__VS__MCTS-new-100__GAME__125,Random,MCTS-new-100,125,True,MCTS-new-100,1,5,2.3605997562408447
Random__VS__MCTS-new-100__GAME__126,Random,MCTS-new-100,126,False,MCTS-new-100,-1,24,22.903417348861694
Random__VS__MCTS-new-100__GAME__127,Random,MCTS-new-100,127,True,MCTS-new-100,1,17,14.127949237823486
Random__VS__MCTS-new-100__GAME__128,Random,MCTS-new-100,128,False,MCTS-new-100,-1,22,13.554579496383667
Random__VS__MCTS-new-100__GAME__129,Random,MCTS-new-100,129,True,MCTS-new-100,1,23,22.515767335891724
Random__VS__MCTS-new-100__GAME__130,Random,MCTS-new-100,130,False,MCTS-new-100,-1,22,16.321649074554443
Random__VS__MCTS-new-100__GAME__131,Random,MCTS-new-100,131,True,MCTS-new-100,1,5,2.5630080699920654
Random__VS__MCTS-new-100__GAME__132,Random,MCTS-new-100,132,False,MCTS-new-100,-1,14,7.629731893539429
Random__VS__MCTS-new-100__GAME__133,Random,MCTS-new-100,133,True,Random,-1,21,16.75484347343445
Random__VS__MCTS-new-100__GAME__134,Random,MCTS-new-100,134,False,Random,1,16,15.940808773040771
Random__VS__MCTS-new-100__GAME__135,Random,MCTS-new-100,135,True,MCTS-new-100,1,49,49.28997850418091
Random__VS__MCTS-new-100__GAME__136,Random,MCTS-new-100,136,False,MCTS-new-100,-1,10,6.813553094863892
Random__VS__MCTS-new-100__GAME__137,Random,MCTS-new-100,137,True,MCTS-new-100,1,7,3.8566222190856934
Random__VS__MCTS-new-100__GAME__138,Random,MCTS-new-100,138,False,draw,0,50,50.46673917770386
Random__VS__MCTS-new-100__GAME__139,Random,MCTS-new-100,139,True,MCTS-new-100,1,9,4.9164135456085205
Random__VS__MCTS-new-100__GAME__140,Random,MCTS-new-100,140,False,MCTS-new-100,-1,10,5.0597779750823975
Random__VS__MCTS-new-100__GAME__141,Random,MCTS-new-100,141,True,MCTS-new-100,1,11,5.973214626312256
Random__VS__MCTS-new-100__GAME__142,Random,MCTS-new-100,142,False,MCTS-new-100,-1,24,20.840892553329468
Random__VS__MCTS-new-100__GAME__143,Random,MCTS-new-100,143,True,MCTS-new-100,1,27,23.282260179519653
Random__VS__MCTS-new-100__GAME__144,Random,MCTS-new-100,144,False,MCTS-new-100,-1,16,12.169847249984741
Random__VS__MCTS-new-100__GAME__145,Random,MCTS-new-100,145,True,MCTS-new-100,1,25,21.803728580474854
Random__VS__MCTS-new-100__GAME__146,Random,MCTS-new-100,146,False,MCTS-new-100,-1,34,24.67441749572754
Random__VS__MCTS-new-100__GAME__147,Random,MCTS-new-100,147,True,MCTS-new-100,1,23,18.76571559906006
Random__VS__MCTS-new-100__GAME__148,Random,MCTS-new-100,148,False,MCTS-new-100,-1,4,1.4111638069152832
Random__VS__MCTS-new-100__GAME__149,Random,MCTS-new-100,149,True,MCTS-new-100,1,9,6.144942760467529
Random__VS__MCTS-new-100__GAME__150,Random,MCTS-new-100,150,False,MCTS-new-100,-1,36,37.70763564109802
Random__VS__MCTS-new-100__GAME__151,Random,MCTS-new-100,151,True,MCTS-new-100,1,11,8.292454242706299
Random__VS__MCTS-new-100__GAME__152,Random,MCTS-new-100,152,False,MCTS-new-100,-1,12,7.595189809799194
Random__VS__MCTS-new-100__GAME__153,Random,MCTS-new-100,153,True,MCTS-new-100,1,17,15.688506364822388
Random__VS__MCTS-new-100__GAME__154,Random,MCTS-new-100,154,False,MCTS-new-100,-1,6,2.687851667404175
Random__VS__MCTS-new-100__GAME__155,Random,MCTS-new-100,155,True,MCTS-new-100,1,11,6.238880395889282
Random__VS__MCTS-new-100__GAME__156,Random,MCTS-new-100,156,False,Random,1,14,10.571025848388672
Random__VS__MCTS-new-100__GAME__157,Random,MCTS-new-100,157,True,MCTS-new-100,1,23,24.450398206710815
Random__VS__MCTS-new-100__GAME__158,Random,MCTS-new-100,158,False,Random,1,6,4.418788194656372
Random__VS__MCTS-new-100__GAME__159,Random,MCTS-new-100,159,True,MCTS-new-100,1,15,11.681459903717041
Random__VS__MCTS-new-100__GAME__160,Random,MCTS-new-100,160,False,MCTS-new-100,-1,18,15.891772747039795
Random__VS__MCTS-new-100__GAME__161,Random,MCTS-new-100,161,True,MCTS-new-100,1,5,2.5177078247070312
Random__VS__MCTS-new-100__GAME__162,Random,MCTS-new-100,162,False,MCTS-new-100,-1,12,7.309609413146973
Random__VS__MCTS-new-100__GAME__163,Random,MCTS-new-100,163,True,MCTS-new-100,1,39,42.03438210487366
Random__VS__MCTS-new-100__GAME__164,Random,MCTS-new-100,164,False,MCTS-new-100,-1,6,2.486640691757202
Random__VS__MCTS-new-100__GAME__165,Random,MCTS-new-100,165,True,MCTS-new-100,1,19,15.39826774597168
Random__VS__MCTS-new-100__GAME__166,Random,MCTS-new-100,166,False,Random,1,16,17.254592657089233
Random__VS__MCTS-new-100__GAME__167,Random,MCTS-new-100,167,True,MCTS-new-100,1,27,24.482463598251343
Random__VS__MCTS-new-100__GAME__168,Random,MCTS-new-100,168,False,MCTS-new-100,-1,24,23.19052243232727
Random__VS__MCTS-new-100__GAME__169,Random,MCTS-new-100,169,True,draw,0,50,53.18216681480408
Random__VS__MCTS-new-100__GAME__170,Random,MCTS-new-100,170,False,MCTS-new-100,-1,4,1.3795783519744873
Random__VS__MCTS-new-100__GAME__171,Random,MCTS-new-100,171,True,MCTS-new-100,1,7,4.666463613510132
Random__VS__MCTS-new-100__GAME__172,Random,MCTS-new-100,172,False,MCTS-new-100,-1,12,7.616539716720581
Random__VS__MCTS-new-100__GAME__173,Random,MCTS-new-100,173,True,MCTS-new-100,1,5,2.578691005706787
Random__VS__MCTS-new-100__GAME__174,Random,MCTS-new-100,174,False,MCTS-new-100,-1,14,7.118163585662842
Random__VS__MCTS-new-100__GAME__175,Random,MCTS-new-100,175,True,MCTS-new-100,1,7,3.9417645931243896
Random__VS__MCTS-new-100__GAME__176,Random,MCTS-new-100,176,False,draw,0,50,45.49170970916748
Random__VS__MCTS-new-100__GAME__177,Random,MCTS-new-100,177,True,MCTS-new-100,1,7,4.031747817993164
Random__VS__MCTS-new-100__GAME__178,Random,MCTS-new-100,178,False,MCTS-new-100,-1,38,25.430999994277954
Random__VS__MCTS-new-100__GAME__179,Random,MCTS-new-100,179,True,MCTS-new-100,1,9,5.774091720581055
Random__VS__MCTS-new-100__GAME__180,Random,MCTS-new-100,180,False,MCTS-new-100,-1,22,18.410320043563843
Random__VS__MCTS-new-100__GAME__181,Random,MCTS-new-100,181,True,Random,-1,7,4.462258338928223
Random__VS__MCTS-new-100__GAME__182,Random,MCTS-new-100,182,False,draw,0,50,35.52175831794739
Random__VS__MCTS-new-100__GAME__183,Random,MCTS-new-100,183,True,MCTS-new-100,1,7,3.638113021850586
Random__VS__MCTS-new-100__GAME__184,Random,MCTS-new-100,184,False,MCTS-new-100,-1,12,9.117987871170044
Random__VS__MCTS-new-100__GAME__185,Random,MCTS-new-100,185,True,MCTS-new-100,1,7,4.99730372428894
Random__VS__MCTS-new-100__GAME__186,Random,MCTS-new-100,186,False,MCTS-new-100,-1,6,2.2801780700683594
